popularity,budget,revenue,original_title,Star,Co Star,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.433748,25000000,30114487,Godsend,Greg Kinnear,Rebecca Romijn,Nick Hamm,102,Drama,60,4.7,2004,28861135,34765530.98
0.429419,2000000,120620,It's All Gone Pete Tong,Paul Kaye,Kate Magowan,Michael Dowse,90,Drama,19,6.8,2004,2308890.8,139249.2041
0.429157,30000000,61255921,Friday Night Lights,Billy Bob Thornton,Lucas Black,Peter Berg,118,Drama,87,7.2,2004,34633361.99,70716616.21
0.424376,50000000,49718611,Raising Helen,Kate Hudson,John Corbett,Garry Marshall,119,Drama,111,5.9,2004,57722269.99,57397421.75
0.422767,8000000,365134,She Hate Me,Anthony Mackie,Kerry Washington,Spike Lee,138,Comedy,13,5.2,2004,9235563.198,421527.2666
0.41942,20000000,16605763,Paparazzi,Cole Hauser,Robin Tunney,Paul Abascal,84,Action,28,5.9,2004,23088908,19170446.71
0.405459,15000000,14867514,Raise Your Voice,Hilary Duff,Oliver James,Sean McNamara,103,Music,110,5.9,2004,17316681,17163733.14
0.383044,23000000,16123851,Vanity Fair,Reese Witherspoon,James Purefoy,Mira Nair,141,Drama,36,5.5,2004,26552244.2,18614105.61
0.372046,74500000,62172050,Deux fr?res,Ma? Anh Le,Guy Pearce,Jean-Jacques Annaud,109,Adventure,106,6.8,2004,86006182.29,71774237.12
0.344278,40000000,46546197,Torque,Martin Henderson,Ice Cube,Joseph Kahn,84,Action,69,4.8,2004,46177815.99,53735043.01
0.751446,28000000,64445708,Miracle,Kurt Russell,Patricia Clarkson,Gavin O'Connor,135,Drama,81,6.8,2004,32324471.19,74399051.14
0.333555,27000000,21148829,Mindhunters,LL Cool J,Jonny Lee Miller,Renny Harlin,106,Mystery,173,6.3,2004,31170025.79,24415168.35
0.322152,16000000,14822346,Soul Plane,Tom Arnold,Kevin Hart,Jessy Terrero,86,Comedy,66,4.8,2004,18471126.4,17111589.15
0.313479,8500000,5001655,Club Dread,Kevin Heffernan,Jay Chandrasekhar,Jay Chandrasekhar,104,Comedy,48,5.1,2004,9812785.898,5774137.606
0.420568,23000000,12,Chasing Liberty,Mandy Moore,Stark Sands,Andy Cadiff,111,Comedy,86,6.2,2004,26552244.2,13.8533
0.308525,27000000,13000000,Suspect Zero,Carrie-Anne Moss,Aaron Eckhart,E. Elias Merhige,99,Crime,42,5.1,2004,31170025.79,15007790.2
0.302104,50000000,6808550,The Big Bounce,Owen Wilson,Morgan Freeman,George Armitage,88,Comedy,40,4.9,2004,57722269.99,7860099.227
0.286541,74050,176153,The Heart is Deceitful Above All Things,Asia Argento,Jimmy Bennett,Asia Argento,98,Drama,16,5.6,2004,85486.6819,203359.0205
0.286442,30000000,21800302,Mr. 3000,Bernie Mac,Angela Bassett,Charles Stone III,104,Comedy,33,5.1,2004,34633361.99,25167258.36
0.283606,20000000,11341016,Connie and Carla,Nia Vardalos,Toni Collette,Michael Lembeck,98,Comedy,16,6.8,2004,23088908,13092583.75
0.280074,19250000,8112712,Spartan,Val Kilmer,Derek Luke,David Mamet,102,Mystery,44,6.2,2004,22223073.95,9365683.048
0.275919,26000000,28818995,Agent Cody Banks 2: Destination London,Frankie Muniz,Anthony Anderson,Kevin Allen,100,Comedy,80,5.3,2004,30015580.4,33269956.2
0.269855,12000000,31179516,Johnson Family Vacation,Cedric the Entertainer,Vanessa Williams,Christopher Erskin,97,Comedy,16,5.3,2004,13853344.8,35995048.81
0.263897,65000,28575078,Super Size Me,Morgan Spurlock,Daryl Isaacs,Morgan Spurlock,100,Documentary,295,6.5,2004,75038.951,32988367.35
0.369726,6500000,1548955,A Home at the End of the World,Colin Farrell,Dallas Roberts,Michael Mayer,96,Romance,20,6.4,2004,7503895.099,1788183.974
0.252151,35000000,22034832,Little Black Book,Brittany Murphy,Holly Hunter,Nick Hurran,111,Comedy,57,5.2,2004,40405588.99,25438010.44
0.250878,39000000,6614280,Against the Ropes,Meg Ryan,Tony Shalhoub,Charles S. Dutton,106,Romance,16,4.8,2004,45023370.59,7635825.119
0.225831,15000000,1914166,A Dirty Shame,Tracey Ullman,Johnny Knoxville,John Waters,89,Comedy,27,5.5,2004,17316681,2209800.133
0.216459,60000000,74541707,Ladder 49,Joaquin Phoenix,John Travolta,Jay Russell,115,Drama,112,6,2004,69266723.99,86054330.74
0.274886,18000000,16702864,Catch That Kid,Kristen Stewart,Corbin Bleu,James Sbardellati|Peter Merwin|Bart Freundlich,92,Family,45,5.2,2004,20780017.2,19282544.51
0.137751,2600000,1479042,Il cartaio,Stefania Rocca,Liam Cunningham,Dario Argento,103,Horror,19,4.9,2004,3001558.04,1707473.233
0.156769,2600000,3166000,Riding Giants,Jeff Clark,Darrick Doerner,Stacy Peralta,105,Documentary,13,6.9,2004,3001558.04,3654974.136
0.154421,500000,603943,Mean Creek,Rory Culkin,Scott Mechlowicz,Jacob Aaron Estes,90,Crime,33,7.3,2004,577222.6999,697219.2181
0.145065,3000000,2037545,We Don't Live Here Anymore,Mark Ruffalo,Laura Dern,John Curran,101,Drama,14,6.4,2004,3463336.199,2352234.452
0.135381,30000000,14000000,Welcome to Mooseport,Ray Romano,Gene Hackman,Donald Petrie,110,Comedy,26,4.8,2004,34633361.99,16162235.6
0.109123,3000000,5923000,Never Die Alone,DMX,Michael Ealy,Ernest R. Dickerson,88,Action,19,6.1,2004,3463336.199,6837780.103
0.082116,823258,823258,Narco,Guillaume Canet,Zabou Breitman,Tristan Aurouet|Gilles Lellouche,105,Comedy,26,5.8,2004,950406.411,950406.411
0.001117,350000,3515061,Born into Brothels,Zana Briski,Avijit,Zana Briski|Ross Kauffman,85,Documentary,23,6.4,2004,404055.8899,4057946.002
5.738034,6000000,245066411,The Godfather,Marlon Brando,Al Pacino,Francis Ford Coppola,175,Drama,3970,8.3,1972,31287365.59,1277913732
0.949381,2000000,46122355,Deliverance,Jon Voight,Burt Reynolds,John Boorman,109,Drama,209,7,1972,10429121.86,240507830.4
0.881814,1800000,9700000,Conquest of the Planet of the Apes,Roddy McDowall,Don Murray,J. Lee Thompson,88,Action,109,6.1,1972,9386209.676,50581241.03
0.599109,3500000,12600000,Frenzy,Jon Finch,Alec McCowen,Alfred Hitchcock,116,Crime,58,6.9,1972,18250963.26,65703467.74
0.412913,12000,6000000,Pink Flamingos,Divine,David Lochary,John Waters,93,Comedy,51,6.3,1972,62574.7312,31287365.59
0.400301,2000000,18016290,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Woody Allen,John Carradine,Woody Allen,88,Comedy,93,6.5,1972,10429121.86,93947041.96
0.321141,5000000,84563118,The Poseidon Adventure,Gene Hackman,Ernest Borgnine,Ronald Neame|Irwin Allen,117,Action,144,7.7,1972,26072804.66,440959531.4
0.260584,3352254,58831997,The Getaway,Steve McQueen,Ali MacGraw,Sam Peckinpah,118,Action,42,7.2,1972,17480532.74,306783033.1
5.488441,18000000,538400000,The Empire Strikes Back,Mark Hamill,Harrison Ford,Irvin Kershner,124,Adventure,3954,8,1980,47628661.55,1424626188
2.432001,19000000,44017374,The Shining,Jack Nicholson,Shelley Duvall,Stanley Kubrick,144,Horror,1894,7.9,1980,50274698.31,116471589.4
1.636256,3500000,83453539,Airplane!,Robert Hays,Julie Hagerty,Jim Abrahams|David Zucker|Jerry Zucker,88,Comedy,618,7,1980,9261128.635,220821131.4
1.607219,27000000,115229890,The Blues Brothers,Dan Aykroyd,John Belushi,John Landis,133,Music,614,7.3,1980,71442992.33,304902524
1.392663,4500000,58853106,The Blue Lagoon,Brooke Shields,Christopher Atkins,Randal Kleiser,104,Romance,172,5.8,1980,11907165.39,155727481.5
1.328578,18000000,23000000,Raging Bull,Robert De Niro,Joe Pesci,Martin Scorsese,129,Drama,437,7.4,1980,47628661.55,60858845.32
1.285924,54000000,108185706,Superman II,Gene Hackman,Christopher Reeve,Richard Lester,127,Action,319,6.3,1980,142885984.7,286263354.2
1.24642,550000,59754601,Friday the 13th,Betsy Palmer,Adrienne King,Sean S. Cunningham,95,Horror,282,6.4,1980,1455320.214,158112870.4
0.915548,35000000,27107960,Flash Gordon,Sam J. Jones,Melody Anderson,Mike Hodges,111,Science Fiction,94,5.8,1980,92611286.35,71728658.46
0.814857,5000000,26010864,The Elephant Man,Anthony Hopkins,John Hurt,David Lynch,124,Drama,329,7.6,1980,13230183.76,68825702.12
0.659182,1000000,21378361,The Fog,Adrienne Barbeau,Jamie Lee Curtis,John Carpenter,89,Horror,128,6.2,1980,2646036.753,56567928.92
0.64229,6000000,39846344,Caddyshack,Chevy Chase,Rodney Dangerfield,Harold Ramis,98,Comedy,192,6.5,1980,15876220.52,105434890.7
0.590127,6500000,31899000,Dressed to Kill,Michael Caine,Angie Dickinson,Brian De Palma,105,Horror,60,6.7,1980,17199238.89,84405926.38
0.580748,8000000,11715321,Used Cars,Kurt Russell,Jack Warden,Robert Zemeckis,113,Action,26,5.8,1980,21168294.02,30999169.94
0.41895,44000000,3484331,Heaven's Gate,Kris Kristofferson,Christopher Walken,Michael Cimino,219,Action,18,6,1980,116425617.1,9219667.885
0.341183,15000000,19853892,Altered States,William Hurt,Blair Brown,Ken Russell,102,Mystery,57,6,1980,39690551.29,52534127.92
0.283507,4800000,22743674,American Gigolo,Richard Gere,Lauren Hutton,Paul Schrader,117,Thriller,53,5.8,1980,12700976.41,60180597.3
0.248142,7200000,12729678,Atlantic City,Burt Lancaster,Susan Sarandon,Louis Malle,104,Crime,24,6.6,1980,19051464.62,33683195.84
0.247924,10000000,10389003,Stardust Memories,Woody Allen,Charlotte Rampling,Woody Allen,89,Comedy,41,6.3,1980,26460367.53,27489683.76
0.192608,1000000,14796236,Prom Night,Leslie Nielsen,Jamie Lee Curtis,Paul Lynch,92,Horror,39,6.4,1980,2646036.753,39151384.26
0.074325,2000000,11000000,Battle Beyond the Stars,Richard Thomas,Robert Vaughn,Jimmy T. Murakami,104,Science Fiction,12,6,1980,5292073.506,29106404.28
0.130304,20000000,22471595,Xanadu,Olivia Newton-John,Gene Kelly,Robert Greenwald,96,Fantasy,30,5.3,1980,52920735.06,59460666.27
0.128234,10000000,15795189,The Long Riders,David Carradine,Keith Carradine,Walter Hill,99,Western,17,6,1980,26460367.53,41794650.61
4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Johnny Depp,Orlando Bloom,Gore Verbinski,169,Adventure,2626,6.8,2007,315500574.8,1010653508
4.878162,150000000,938212738,Harry Potter and the Order of the Phoenix,Daniel Radcliffe,Rupert Grint,David Yates,138,Adventure,3382,7.2,2007,157750287.4,986688860.4
2.764535,150000000,623722818,Ratatouille,Patton Oswalt,Ian Holm,Brad Bird|Jan Pinkava,111,Animation,2434,7.3,2007,157750287.4,655949692
2.755051,70000000,442824138,The Bourne Ultimatum,Matt Damon,Julia Stiles,Paul Greengrass,115,Action,2051,7.2,2007,73616800.78,465704233.6
2.730114,25000000,171600000,No Country for Old Men,Tommy Lee Jones,Javier Bardem,Joel Coen|Ethan Coen,122,Crime,1706,7.6,2007,26291714.57,180466328.8
2.692916,150000000,585349010,I Am Legend,Will Smith,Alice Braga,Francis Lawrence,101,Drama,3013,6.8,2007,157750287.4,615593163.7
2.523173,130000000,457363168,National Treasure: Book of Secrets,Nicolas Cage,Jon Voight,Jon Turteltaub,124,Action,1121,6,2007,136716915.7,480994474.6
2.520912,258000000,890871626,Spider-Man 3,Tobey Maguire,Kirsten Dunst,Sam Raimi,139,Fantasy,2083,5.8,2007,271330494.3,936901700.2
2.510571,18000000,57096190,The Mist,Thomas Jane,Marcia Gay Harden,Frank Darabont,126,Science Fiction,714,6.6,2007,18930034.49,60046269.21
2.489611,70000000,135560026,Stardust,Claire Danes,Charlie Cox,Matthew Vaughn,127,Adventure,684,7,2007,73616800.78,142564220.4
2.400727,25000000,25037897,Death Proof,Kurt Russell,Zo? Bell,Quentin Tarantino,113,Action,720,6.7,2007,26291714.57,26331569.65
2.227384,110000000,383531464,Live Free or Die Hard,Bruce Willis,Justin Long,Len Wiseman,128,Action,1393,6.3,2007,115683544.1,403347991.1
2.213223,140000000,258022233,Rush Hour 3,Chris Tucker,Jackie Chan,Brett Ratner,91,Action,479,6.2,2007,147233601.6,271353876.1
2.194526,15000000,56255142,Into the Wild,Emile Hirsch,Marcia Gay Harden,Sean Penn,148,Adventure,1768,7.7,2007,15775028.74,59161765.45
2.191408,65000000,422610419,300,Gerard Butler,Lena Headey,Zack Snyder,117,Action,3428,7,2007,68358457.87,444446100.4
2.148427,110000000,228738393,Ghost Rider,Nicolas Cage,Eva Mendes,Mark Steven Johnson,114,Thriller,986,5.2,2007,115683544.1,240556981.6
2.148164,7500000,231411584,Juno,Ellen Page,Michael Cera,Jason Reitman,96,Comedy,1329,6.9,2007,7887514.37,243368292.5
2.089502,60000000,137587063,Bridge to Terabithia,Josh Hutcherson,AnnaSophia Robb,G?bor Csup?,96,Adventure,564,6.9,2007,63100114.96,144695991.5
2.082325,61000000,95696996,Shooter,Mark Wahlberg,Michael Pe?a,Antoine Fuqua,124,Action,937,6.9,2007,64151783.54,100641524.1
2.066397,30000000,129266061,Atonement,Keira Knightley,James McAvoy,Joe Wright,123,Drama,590,7.2,2007,31550057.48,135945055.2
2.04262,25000000,76181545,There Will Be Blood,Daniel Day-Lewis,Paul Dano,Paul Thomas Anderson,158,Drama,830,7.8,2007,26291714.57,80117737.45
1.946073,100000000,266465037,American Gangster,Denzel Washington,Russell Crowe,Ridley Scott,157,Drama,966,7.3,2007,105166858.3,280232907.8
1.862295,160000000,798958165,Shrek the Third,Mike Myers,Eddie Murphy,Chris Miller|Raman Hui,93,Fantasy,1277,5.8,2007,168266973.2,840239201
1.846602,50000000,152000000,Sweeney Todd: The Demon Barber of Fleet Street,Johnny Depp,Helena Bonham Carter,Tim Burton,116,Drama,971,6.8,2007,52583429.13,159853624.6
1.776713,20000000,169860655,Superbad,Jonah Hill,Michael Cera,Greg Mottola,113,Comedy,1325,7,2007,21033371.65,178637114.3
1.748315,60000000,361366633,Alvin and the Chipmunks,Jason Lee,David Cross,Tim Hill,92,Comedy,704,5.6,2007,63100114.96,380037934.7
1.713611,150000000,287594577,Bee Movie,Jerry Seinfeld,Ren?e Zellweger,Steve Hickner|Simon J. Smith,91,Family,723,5.6,2007,157750287.4,302454181.2
1.672137,150000000,169332978,Meet the Robinsons,Tom Selleck,Laurie Metcalf,Stephen J. Anderson,95,Animation,488,6.7,2007,157750287.4,178082173
1.647017,30000000,156835339,P.S. I Love You,Hilary Swank,Gerard Butler,Richard LaGravenese,126,Drama,639,7,2007,31550057.48,164938798.7
1.640237,30000000,219076518,Knocked Up,Seth Rogen,Katherine Heigl,Judd Apatow,129,Comedy,746,6,2007,31550057.48,230395891.2
1.591827,30000000,77566815,The Number 23,Jim Carrey,Virginia Madsen,Joel Schumacher,101,Thriller,569,6.2,2007,31550057.48,81574582.39
1.552842,130000000,289047763,4: Rise of the Silver Surfer,Ioan Gruffudd,Jessica Alba,Tim Story,92,Adventure,1611,5.4,2007,136716915.7,303982451.2
1.488671,85000000,340487652,Enchanted,Patrick Dempsey,Amy Adams,Kevin Lima,107,Comedy,726,6.6,2007,89391829.52,358080166.4
1.464555,65000000,84785914,Zodiac,Jake Gyllenhaal,Robert Downey Jr.,David Fincher,157,Crime,1042,7.1,2007,68358457.87,89166682
1.41435,85000000,311312624,Ocean's Thirteen,George Clooney,Brad Pitt,Steven Soderbergh,122,Crime,1371,6.4,2007,89391829.52,327397706
1.390905,34000000,95608995,TMNT,Chris Evans,Sarah Michelle Gellar,Kevin Munroe,90,Comedy,214,6,2007,35756731.81,100548976.3
1.380432,75000000,527068851,The Simpsons Movie,Dan Castellaneta,Julie Kavner,David Silverman,87,Animation,1258,6.9,2007,78875143.7,554301751.5
1.3747,75000000,119000410,Charlie Wilson's War,Tom Hanks,Philip Seymour Hoffman,Mike Nichols,102,Comedy,187,6.3,2007,78875143.7,125148992.5
1.368087,15000000,64238440,28 Weeks Later,Imogen Poots,Robert Carlyle,Juan Carlos Fresnadillo,100,Horror,702,6.3,2007,15775028.74,67557549.15
1.352489,70000000,86658558,The Kingdom,Jamie Foxx,Jennifer Garner,Peter Berg,110,Thriller,307,6.4,2007,73616800.78,91136082.86
1.323511,40000000,41797066,Aliens vs Predator: Requiem,Steven Pasquale,Reiko Aylesworth,Colin Strause|Greg Strause,94,Fantasy,423,4.9,2007,42066743.31,43956661.16
1.318019,50000000,32017803,Sunshine,Cillian Murphy,Rose Byrne,Danny Boyle,107,Science Fiction,654,6.8,2007,52583429.13,33672117.5
1.31484,25000000,229736344,Mr. Bean's Holiday,Rowan Atkinson,Max Baldry,Steve Bendelack,90,Family,368,6.1,2007,26291714.57,241606495.3
1.30813,20000000,41637263,Mr. Brooks,Kevin Costner,Demi Moore,Bruce A. Evans,120,Drama,266,6.7,2007,21033371.65,43788601.36
1.285301,30000000,75505973,30 Days of Night,Josh Hartnett,Melissa George,David Slade,113,Horror,382,6.1,2007,31550057.48,79407259.61
1.269498,180000000,372234864,The Golden Compass,Nicole Kidman,Daniel Craig,Chris Weitz,113,Adventure,740,5.7,2007,189300344.9,391467711.8
1.254438,160000,20710513,Once,Glen Hansard,Mark?ta Irglov?,John Carney,85,Drama,305,7.3,2007,168266.9732,21780595.85
1.210966,30000000,16930884,88 Minutes,Al Pacino,Alicia Witt,Jon Avnet,108,Crime,164,5.6,2007,31550057.48,17805678.78
1.196636,70000000,69766619,The Brave One,Jodie Foster,Terrence Howard,Neil Jordan,122,Crime,115,6.3,2007,73616800.78,73371361.32
1.180341,20000000,117760134,Disturbia,Shia LaBeouf,Sarah Roemer,D.J. Caruso,105,Thriller,549,6.6,2007,21033371.65,123844633.2
1.156092,35000000,63215872,Lions for Lambs,Robert Redford,Meryl Streep,Robert Redford,92,Action,119,5.7,2007,36808400.39,66482146.51
1.150389,55000000,70016220,3:10 to Yuma,Russell Crowe,Christian Bale,James Mangold,122,Western,762,6.8,2007,57841772.04,73633858.85
1.145815,25000000,66122026,August Rush,Freddie Highmore,Keri Russell,Kirsten Sheridan,114,Drama,495,6.9,2007,26291714.57,69538457.36
1.142781,86000000,14373825,Awake,Hayden Christensen,Jessica Alba,Joby Harold,84,Thriller,229,6.3,2007,90443498.11,15116500.16
1.13351,25000000,40452643,War,Jet Li,Jason Statham,Philip G. Atwell,103,Action,251,5.9,2007,26291714.57,42542773.73
1.120442,15000,193355800,Paranormal Activity,Katie Featherston,Micah Sloat,Oren Peli,86,Horror,714,6.1,2007,15775.0287,203346220.1
1.109374,175000000,173000000,Evan Almighty,Steve Carell,Lauren Graham,Tom Shadyac,96,Fantasy,683,5.2,2007,184042002,181938664.8
1.09781,85000000,186072214,I Now Pronounce You Chuck & Larry,Adam Sandler,Kevin James,Dennis Dugan,115,Comedy,368,5.9,2007,89391829.52,195686301.6
1.068126,70000000,18211013,Next,Nicolas Cage,Julianne Moore,Lee Tamahori,96,Action,499,5.9,2007,73616800.78,19151950.23
1.052831,20000000,84146832,Premonition,Sandra Bullock,Julian McMahon,Mennan Yapo,110,Fantasy,213,5.9,2007,21033371.65,88494579.54
1.049862,10000000,139352633,Saw IV,Tobin Bell,Scott Patterson,Darren Lynn Bousman,93,Horror,469,5.8,2007,10516685.83,146552786
1.031011,100000000,97838349,Fred Claus,Vince Vaughn,Paul Giamatti,David Dobkin,116,Action,115,5.5,2007,105166858.3,102893517.8
1.019152,50000000,90450008,Hairspray,John Travolta,Michelle Pfeiffer,Adam Shankman,117,Comedy,395,6.4,2007,52583429.13,95123431.71
0.993908,39000000,26820641,Shoot 'Em Up,Clive Owen,Monica Bellucci,Michael Davis,86,Action,322,6.2,2007,41015074.72,28206425.51
0.992072,51500000,55112356,Eastern Promises,Naomi Watts,Viggo Mortensen,David Cronenberg,100,Thriller,423,7,2007,54160932.01,57959933.32
0.969354,70000000,195735876,Beowulf,Ray Winstone,Angelina Jolie,Robert Zemeckis,115,Animation,505,5.4,2007,73616800.78,205849271.3
0.947353,28000000,92601050,No Reservations,Catherine Zeta-Jones,Aaron Eckhart,Scott Hicks,104,Comedy,202,6,2007,29446720.31,97385615
0.924655,60000000,127766650,The Heartbreak Kid,Ben Stiller,Malin ?kerman,Bobby Farrelly|Peter Farrelly,116,Comedy,215,5.6,2007,63100114.96,134368171.7
0.919967,85000000,149044513,Surf's Up,Shia LaBeouf,Jeff Bridges,Ash Brannon|Chris Buck,85,Animation,374,5.9,2007,89391829.52,156745431.7
0.917818,25000000,94679598,1408,John Cusack,Samuel L. Jackson,Mikael H?fstr?m,104,Horror,746,6.4,2007,26291714.57,99571558.63
0.915514,24000000,99965753,Hitman,Timothy Olyphant,Dougray Scott,Xavier Gens,89,Action,615,5.9,2007,25240045.98,105130841.8
0.911592,22000000,147880543,The Game Plan,Dwayne Johnson,Madison Pettis,Andy Fickman,110,Comedy,248,6,2007,23136708.82,155521321.1
0.906938,67000000,25037897,Grindhouse,Kurt Russell,Zo? Bell,Robert Rodriguez|Eli Roth|Quentin Tarantino|Edgar Wright|Rob Zombie|Jason Eisener,191,Thriller,197,6.5,2007,70461795.04,26331569.65
0.906039,10000000,33000000,Run Fatboy Run,Simon Pegg,Thandie Newton,David Schwimmer,100,Comedy,117,6.2,2007,10516685.83,34705063.23
0.890977,16000000,1109660,The Messengers,Kristen Stewart,Dylan McDermott,Danny Pang|Oxide Pang Chun,90,Thriller,114,5.6,2007,16826697.32,1166994.559
0.890557,150000000,709709780,Transformers,Shia LaBeouf,Josh Duhamel,Michael Bay,144,Adventure,2752,6.6,2007,157750287.4,746379478.4
0.881034,45000000,175372502,The Bucket List,Jack Nicholson,Morgan Freeman,Rob Reiner,97,Comedy,679,6.9,2007,47325086.22,184433750.6
0.874887,10200000,35619521,Hostel: Part II,Lauren German,Bijou Phillips,Eli Roth,93,Horror,203,5.6,2007,10727019.54,37459931.16
0.827695,10000000,25399945,The Hitcher,Sean Bean,Sophia Bush,Dave Meyers,84,Action,124,5.4,2007,10516685.83,26712324.16
0.811539,12000000,9620399,I Know Who Killed Me,Lindsay Lohan,Julia Ormond,Chris Sivertson,105,Crime,44,3.8,2007,12620022.99,10117471.38
